ince_id,dano_uso_suelo,registros,superficie_dano
793730855,8,1,0.0
793730855,9,1,0.0
793730855,10,1,0.0
793748989,8,1,0.2
793748989,9,1,2.1
793749530,1,1,0.41
793749530,2,1,0.0
793749530,3,1,0.0
793749530,4,1,0.0
793749530,5,1,0.0
793749530,6,1,0.0
793749530,7,1,1.0
793749530,8,1,3.0
793749530,9,1,0.0
793749530,10,1,0.0
793757043,8,1,1.6
793761315,1,1,0.0
793761315,2,1,0.0
793761315,3,1,0.0
793761315,4,1,0.0
793761315,5,1,0.0
793761315,6,1,0.0
793761315,7,1,0.14
793761315,8,1,0.0
793761315,9,1,0.0
793761315,10,1,0.0
793769448,7,1,0.1
793769448,8,1,0.4
793777463,8,1,0.01
793800191,7,1,0.7
793800191,8,1,1.0
793805491,8,1,0.0
793806383,8,1,0.01
793826276,1,1,0.0
793826276,2,1,0.0
793826276,3,1,0.0
793826276,4,1,0.0
793826276,5,1,0.0
793826276,6,1,0.0
793826276,7,1,0.27
793826276,8,1,0.0
793826276,9,1,0.0
793826276,10,1,0.0
793931825,1,1,0.0
793931825,2,1,0.0
793931825,3,1,0.0
793931825,4,1,0.12
793931825,5,1,0.0
793931825,6,1,0.0
793931825,7,1,0.0
793931825,8,1,0.0
793931825,9,1,0.0
793931825,10,1,0.0
793932753,1,1,0.0
793932753,2,1,0.0
793932753,3,1,0.0
793932753,4,1,0.0
793932753,5,1,0.0
793932753,6,1,0.0
793932753,7,1,0.2
793932753,8,1,0.3
793932753,9,1,0.0
793932753,10,1,0.0
793937874,1,1,14.5
793937874,4,1,59.75
793937874,6,1,59.75
793937874,7,1,42.68
793937874,8,1,172.05
793943209,4,1,0.2
793943209,7,1,3.5
793943209,8,1,5.0
793951738,7,1,0.12
793951738,8,1,0.2
793972769,6,1,5.0
793972769,7,1,1.0
793972769,8,1,3.5
793976394,1,1,0.0
793976394,2,1,0.0
793976394,3,1,0.0
793976394,4,1,0.5
793976394,5,1,0.0
793976394,6,1,0.0
793976394,7,1,0.2
793976394,8,1,1.3
793976394,9,1,0.0
793976394,10,1,0.0
793979586,3,1,0.04
793979586,7,1,0.03
793979586,8,1,0.08
793980719,6,1,0.5
793980719,8,1,1.5
793986519,7,1,0.5
793986519,8,1,2.5
793990903,1,1,0.0
793990903,2,1,0.0
793990903,3,1,0.0
793990903,4,1,0.0
793990903,5,1,0.0
793990903,6,1,0.0
793990903,7,1,0.01
793990903,8,1,0.0
793990903,9,1,0.0
793990903,10,1,0.0
793998277,1,1,0.12
793998277,7,1,1.02
793998277,8,1,4.0
793998277,9,1,0.48
794000375,8,1,1.0
794009804,7,1,0.2
794009804,8,1,1.3
794016521,8,1,4.88
794017705,8,1,0.19
794018563,4,1,1.5
794018563,8,1,1.5
794019048,7,1,0.7
794019048,8,1,1.3
794019215,7,1,0.1
794019215,8,1,0.7
794019215,10,1,0.03
794022364,4,1,0.3
794022364,7,1,0.2
794022364,8,1,0.5
794022599,7,1,0.3
794022599,8,1,0.5
794032191,1,1,218.161
794032191,2,1,29.6044
794032191,3,1,50.5246
794032191,4,1,110.686
794032191,5,1,49.351
794032191,6,1,24.7651
794032191,7,1,10.5544
794032191,9,1,6.5016
794032191,10,1,28.8519
794035322,8,1,5.0
794036246,1,1,6.96
794036246,2,1,0.0
794036246,3,1,0.0
794036246,4,1,2.42
794036246,5,1,0.0
794036246,6,1,0.0
794036246,7,1,8.63
794036246,8,1,0.0
794036246,9,1,0.0
794036246,10,1,0.29
794053475,7,1,0.67
794062289,8,1,0.6
794062454,6,1,3.0
794062454,7,1,3.0
794062454,8,1,64.731
794063793,7,1,0.05
794074210,8,1,0.04
794082747,7,1,0.05
794082747,8,1,0.05
794091844,1,1,0.614
794091844,2,1,0.0
794091844,3,1,0.0
794091844,4,1,1.621
794091844,5,1,0.0
794091844,6,1,0.693
794091844,7,1,1.861
794091844,8,1,4.327
794091844,9,1,0.515
794091844,10,1,0.0
794093167,6,1,0.119
794101510,6,1,0.3
794101510,7,1,0.5
794101510,8,1,0.1
794101510,10,1,0.1
794105666,4,1,0.4
794105666,7,1,0.19
794105666,8,1,0.2
794109866,9,1,0.24
794110042,4,1,0.1
794110070,6,1,1.0
794110070,7,1,1.0
794110070,8,1,4.0
794112835,4,1,0.2
794112835,8,1,0.6
794125869,1,1,0.15
794125869,6,1,0.05
794125869,7,1,0.1
794125869,8,1,0.05
794132391,7,1,0.01
794132391,8,1,0.01
794168233,1,1,0.7
794168233,8,1,0.06
794169569,8,1,4.47
794169569,9,1,0.159
794342574,8,1,0.4
794342574,10,1,0.1
794346044,7,1,0.5
794346044,8,1,2.0
794350934,1,1,0.0
794350934,2,1,0.0
794350934,3,1,0.0
794350934,4,1,0.0
794350934,5,1,0.0
794350934,6,1,0.0
794350934,7,1,0.15
794350934,8,1,2.0
794350934,9,1,0.0
794350934,10,1,0.0
794353800,8,1,0.1
794377503,4,1,0.9
794377503,7,1,0.02
794377503,8,1,0.1
794387488,7,1,0.05
794387488,8,1,0.05
794388325,4,1,0.01
794388325,8,1,0.02
794391629,4,1,10.578
794391629,5,1,6.581
794391629,7,1,76.343
794391629,8,1,88.606
794391629,9,1,15.124
794391629,10,1,20.829
794396084,8,1,0.1
794398575,1,1,0.0
794398575,2,1,1.14
794398575,3,1,0.0
794398575,4,1,0.0
794398575,5,1,0.0
794398575,6,1,0.0
794398575,7,1,1.0
794398575,8,1,2.0
794398575,9,1,0.0
794398575,10,1,0.0
794398956,6,1,0.2
794398956,8,1,1.0
794399668,7,1,0.2
794399668,8,1,0.3
794409762,6,1,0.02
794409762,7,1,0.03
794411809,8,1,5.5
794426310,1,1,0.0
794426310,2,1,0.0
794426310,3,1,0.0
794426310,4,1,7.2386
794426310,5,1,0.0
794426310,6,1,3.6473
794426310,7,1,3.9187
794426310,8,1,0.0
794426310,9,1,0.0
794426310,10,1,4.7521
794430740,7,1,2.0
794430740,8,1,3.0
794430740,10,1,1.24
794433202,8,1,2.7
794435177,1,1,0.0
794435177,2,1,0.0
794435177,3,1,0.0
794435177,4,1,0.15
794435177,5,1,0.0
794435177,6,1,0.0
794435177,7,1,0.04
794435177,8,1,0.0
794435177,9,1,0.0
794435177,10,1,0.0
794435937,1,1,0.0
794435937,2,1,0.0
794435937,3,1,0.0
794435937,4,1,0.0
794435937,5,1,0.0
794435937,6,1,0.0
794435937,7,1,0.0
794435937,8,1,0.0
794435937,9,1,0.0
794435937,10,1,0.01
794436942,1,1,0.0
794436942,2,1,0.0
794436942,3,1,0.0
794436942,4,1,0.0
794436942,5,1,0.0
794436942,6,1,0.0
794436942,7,1,1.0
794436942,8,1,0.0
794436942,9,1,0.0
794436942,10,1,0.0
794437087,8,1,0.8
794437431,7,1,0.2
794437431,8,1,0.8
794441113,1,1,0.0
794441113,2,1,0.18
794441113,3,1,0.0
794441113,4,1,0.0
794441113,5,1,4.0
794441113,6,1,0.0
794441113,7,1,1.0
794441113,8,1,1.0
794441113,9,1,0.0
794441113,10,1,0.0
794441847,1,1,0.0
794441847,2,1,0.0
794441847,3,1,0.0
794441847,4,1,0.0
794441847,5,1,0.0
794441847,6,1,0.0
794441847,7,1,0.02
794441847,8,1,0.0
794441847,9,1,0.0
794441847,10,1,0.0
794451267,1,1,0.0
794451267,2,1,1.16
794451267,3,1,0.0
794451267,4,1,0.0
794451267,5,1,0.0
794451267,6,1,0.0
794451267,7,1,1.97
794451267,8,1,0.0
794451267,9,1,0.0
794451267,10,1,0.0
794452876,7,1,0.75
794456402,7,1,0.5
794456402,8,1,2.5
794456402,9,1,1.0
794456402,10,1,5.0
794467429,1,1,0.0
794467429,2,1,0.0
794467429,3,1,0.0
794467429,4,1,0.0
794467429,5,1,0.0
794467429,6,1,0.0
794467429,7,1,0.16
794467429,8,1,0.0
794467429,9,1,0.0
794467429,10,1,0.0
794480779,1,1,0.0
794480779,2,1,0.45
794480779,3,1,0.0
794480779,4,1,0.0
794480779,5,1,0.0
794480779,6,1,0.0
794480779,7,1,0.15
794480779,8,1,0.0
794480779,9,1,0.0
794480779,10,1,0.0
794488752,7,1,0.08
794488752,8,1,0.1
794502403,7,1,1.0
794502403,8,1,1.0
794502403,10,1,0.7
794504141,4,1,2.0
794504141,7,1,2.0
794504141,8,1,1.0
794523110,7,1,6.0
794523110,8,1,10.0
794537076,7,1,0.3
794537076,8,1,0.48
794553415,7,1,0.8
794553415,8,1,1.0
794556393,1,1,0.0
794556393,2,1,0.0
794556393,3,1,0.0
794556393,4,1,0.0
794556393,5,1,0.0
794556393,6,1,0.0
794556393,7,1,0.0
794556393,8,1,0.5
794556393,9,1,0.0
794556393,10,1,0.0
794567250,1,1,0.0
794567250,2,1,0.0
794567250,3,1,0.0
794567250,4,1,0.01
794567250,5,1,0.0
794567250,6,1,0.0
794567250,7,1,2.9
794567250,8,1,0.0
794567250,9,1,0.0
794567250,10,1,0.0
794579970,10,1,0.3
794636986,8,1,0.01
794663159,1,1,0.0
794663159,2,1,0.0
794663159,3,1,0.0
794663159,4,1,0.0
794663159,5,1,0.0
794663159,6,1,0.0
794663159,7,1,0.01
794663159,8,1,0.0
794663159,9,1,0.0
794663159,10,1,0.0
794718191,4,1,1.0
794718191,8,1,2.0
794724600,7,1,0.3
794724600,8,1,2.0
794731035,6,1,0.38
794731035,8,1,2.0
794742274,4,1,0.1
794742274,7,1,0.05
794742274,8,1,0.26
794745351,7,1,0.04
794745351,8,1,0.3
794764279,7,1,0.25
794764279,8,1,0.7
794766633,3,1,0.5
794766633,7,1,0.2
794766633,8,1,0.4
794776114,7,1,0.02
794776114,8,1,0.01
794778918,8,1,0.8
794782272,4,1,1.7
794782272,7,1,1.3
794782272,8,1,0.5
794784456,7,1,0.7
794784456,8,1,1.0
794784510,9,1,1.45
794784510,10,1,0.05
794811908,7,1,4.0
794811908,8,1,0.4
794822580,6,1,0.1
794822580,7,1,0.3
794822580,8,1,0.6
794827592,8,1,0.1
794829799,8,1,0.09
794832535,7,1,0.01
794837219,7,1,0.05
794837219,8,1,0.1
794837749,7,1,0.3
794839361,1,1,0.0
794839361,2,1,0.0
794839361,3,1,0.0
794839361,4,1,0.0
794839361,5,1,0.0
794839361,6,1,0.0
794839361,7,1,1.0
794839361,8,1,0.0
794839361,9,1,0.0
794839361,10,1,0.0
794840470,1,1,0.2577
794840470,2,1,0.0
794840470,3,1,0.0
794840470,4,1,0.0
794840470,5,1,0.0
794840470,6,1,0.2721
794840470,7,1,0.5449
794840470,8,1,0.0
794840470,9,1,0.0
794840470,10,1,0.0
794842017,1,1,0.0
794842017,2,1,0.0
794842017,3,1,0.0
794842017,4,1,0.0
794842017,5,1,0.0
794842017,6,1,0.0
794842017,7,1,0.13
794842017,8,1,0.0
794842017,9,1,0.0
794842017,10,1,0.0
794844687,1,1,0.0
794844687,2,1,0.0
794844687,3,1,0.0
794844687,4,1,0.0
794844687,5,1,0.0
794844687,6,1,0.0
794844687,7,1,0.07
794844687,8,1,0.0
794844687,9,1,0.0
794844687,10,1,0.0
794856274,1,1,0.0
794856274,2,1,0.0
794856274,3,1,0.0
794856274,4,1,0.0
794856274,5,1,0.0
794856274,6,1,0.0
794856274,7,1,0.02
794856274,8,1,0.0
794856274,9,1,0.0
794856274,10,1,0.0
794864134,10,1,1.81
794869677,7,1,0.1
794869677,8,1,0.1
794870546,7,1,0.06
794884347,7,1,0.01
794884347,8,1,0.03
794889610,7,1,0.3
794889610,8,1,0.4
794892245,9,1,2.7
794914620,1,1,0.0
794914620,2,1,0.0
794914620,3,1,0.0
794914620,4,1,0.0
794914620,5,1,0.0
794914620,6,1,0.0
794914620,7,1,0.09
794914620,8,1,0.0
794914620,9,1,0.0
794914620,10,1,0.0
794947770,7,1,0.5
794947770,8,1,0.5
794952700,7,1,0.4
795013048,6,1,0.1
795042081,7,1,0.05
795042081,8,1,0.05
795043473,7,1,0.2
795043473,8,1,0.3
795046701,1,1,0.0
795046701,2,1,0.0
795046701,3,1,0.0
795046701,4,1,0.0
795046701,5,1,0.0
795046701,6,1,0.0
795046701,7,1,0.02
795046701,8,1,0.6
795046701,9,1,0.0
795046701,10,1,0.0
795063849,1,1,0.0
795063849,2,1,1.3106
795063849,3,1,0.0957
795063849,4,1,0.0113
795063849,5,1,0.0
795063849,6,1,0.2282
795063849,7,1,0.7741
795063849,8,1,0.0
795063849,9,1,0.0
795063849,10,1,0.061
795076295,6,1,1.0
795076295,7,1,1.5
795076295,8,1,8.0
795077893,6,1,2.0
795077893,8,1,8.0
795078487,6,1,0.5
795078487,7,1,4.0
795078487,8,1,5.0
795084291,6,1,0.3
795084291,7,1,0.2
795084291,8,1,0.2
795084885,7,1,0.01
795084885,8,1,0.03
795086059,3,1,0.37
795089996,7,1,0.1
795089996,8,1,0.2
795094214,8,1,0.04
795095671,7,1,0.15
795095671,8,1,0.3
795096694,5,1,0.58
795097197,7,1,0.03
795097197,8,1,0.05
795097197,10,1,0.07
795100986,8,1,0.5
795111436,7,1,0.3
795111436,8,1,0.2
795113829,8,1,4.0
795119786,1,1,0.5
795119786,4,1,0.66
795124790,7,1,0.1
795124790,8,1,0.9
795135094,4,1,0.1
795135094,7,1,0.1
795135094,8,1,0.1
795139750,6,1,2.3
795139750,7,1,0.245
795139750,8,1,0.245
795140952,6,1,1.0
795140952,7,1,1.0
795140952,8,1,3.0
795141951,7,1,0.1
795141951,8,1,1.0
795156650,8,1,0.01
795179924,7,1,0.3
795179924,8,1,0.5
795190769,8,1,0.2
795229567,4,1,1.5
795229567,8,1,1.0
795232953,1,1,0.0
795232953,2,1,0.0
795232953,3,1,0.0
795232953,4,1,0.0
795232953,5,1,0.0
795232953,6,1,0.0
795232953,7,1,0.002
795232953,8,1,0.0
795232953,9,1,0.0
795232953,10,1,0.0
795271767,1,1,0.0
795271767,2,1,0.0
795271767,3,1,0.0
795271767,4,1,0.33
795271767,5,1,0.0
795271767,6,1,0.0
795271767,7,1,0.0
795271767,8,1,0.0
795271767,9,1,0.0
795271767,10,1,0.0
795281727,1,1,0.0
795281727,2,1,0.0
795281727,3,1,0.0
795281727,4,1,0.0
795281727,5,1,0.0
795281727,6,1,0.0
795281727,7,1,1.0
795281727,8,1,0.0
795281727,9,1,0.0
795281727,10,1,0.0
795306499,7,1,0.05
795306499,8,1,0.02
795323089,8,1,1.1
795323089,10,1,4.0
795326203,1,1,0.0
795326203,2,1,0.0
795326203,3,1,0.0
795326203,4,1,0.0
795326203,5,1,0.0
795326203,6,1,0.0
795326203,7,1,1.5
795326203,8,1,0.0
795326203,9,1,0.0
795326203,10,1,0.0
795337106,7,1,0.1
795337106,8,1,0.05
795361452,4,1,0.1
795361452,7,1,0.4
795365065,1,1,0.0
795365065,2,1,0.0
795365065,3,1,0.0
795365065,4,1,0.04
795365065,5,1,0.0
795365065,6,1,1.6669
795365065,7,1,0.4
795365065,8,1,8.3
795365065,9,1,5.0
795365065,10,1,1.4931
795366001,4,1,0.41
795366001,6,1,0.41
795366001,8,1,2.46
795376153,6,1,0.5
795376153,7,1,0.5
795376153,8,1,1.63
795378147,4,1,0.5
795378147,7,1,0.2
795378147,8,1,1.0
795387035,8,1,1.3
795388944,7,1,0.1
795388944,8,1,0.6
795394123,10,1,4.5
795396397,6,1,0.3
795396397,7,1,0.9
795396397,8,1,1.8
795397009,7,1,0.01
795397009,8,1,0.04
795412236,7,1,0.28
795419550,1,1,0.0
795419550,2,1,0.0
795419550,3,1,0.0
795419550,4,1,0.0
795419550,5,1,0.0
795419550,6,1,0.0
795419550,7,1,0.2
795419550,8,1,0.0
795419550,9,1,0.0
795419550,10,1,0.0
795424271,1,1,0.0
795424271,2,1,0.0
795424271,3,1,0.0
795424271,4,1,0.0
795424271,5,1,0.0
795424271,6,1,0.0
795424271,7,1,0.3
795424271,8,1,0.0
795424271,9,1,0.0
795424271,10,1,0.0
795429499,8,1,0.55
795430347,8,1,1.0
795444496,1,1,0.0
795444496,2,1,0.0
795444496,3,1,0.0
795444496,4,1,0.0
795444496,5,1,0.0
795444496,6,1,0.0
795444496,7,1,0.5
795444496,8,1,0.0
795444496,9,1,0.0
795444496,10,1,0.0
795445802,1,1,0.0
795445802,2,1,0.0
795445802,3,1,0.0
795445802,4,1,0.0
795445802,5,1,0.0
795445802,6,1,0.0
795445802,7,1,0.24
795445802,8,1,0.0
795445802,9,1,0.0
795445802,10,1,0.0
795456297,8,1,0.06
795487121,1,1,0.0
795487121,2,1,0.0
795487121,3,1,0.0
795487121,4,1,0.0
795487121,5,1,0.0
795487121,6,1,0.0
795487121,7,1,0.0
795487121,8,1,0.0
795487121,9,1,0.0
795487121,10,1,0.1
795492264,1,1,0.0
795492264,2,1,0.0
795492264,3,1,0.0
795492264,4,1,0.0
795492264,5,1,0.0
795492264,6,1,0.0
795492264,7,1,0.01
795492264,8,1,0.0
795492264,9,1,0.0
795492264,10,1,0.0
795589682,10,1,0.006
795593051,8,1,0.1
795605757,8,1,0.03
795611068,6,1,0.3
795611068,8,1,0.7
795617972,6,1,0.5
795617972,7,1,0.55
795617972,8,1,1.0
795629276,4,1,3.88
795629276,6,1,25.84
795629276,7,1,73.63
795629276,8,1,91.02
795632449,6,1,0.1
795632449,8,1,0.2
795636054,4,1,0.3
795636054,7,1,0.2
795636054,8,1,1.5
795646525,6,1,1.48
795646525,7,1,1.48
795646525,8,1,0.74
795649120,8,1,0.32
795665232,1,1,0.0
795665232,2,1,0.0
795665232,3,1,0.0
795665232,4,1,0.0
795665232,5,1,0.0
795665232,6,1,0.0
795665232,7,1,0.0
795665232,8,1,0.01
795665232,9,1,0.0
795665232,10,1,0.01
795670683,8,1,0.015
795671304,7,1,0.1
795671304,8,1,0.1
795702801,4,1,0.6
795702801,7,1,0.1
795702801,8,1,0.1
795857672,6,1,0.7
795857672,7,1,0.3
795857672,8,1,7.0
795858914,7,1,0.03
795858914,10,1,0.03
795871327,8,1,0.25
795872104,8,1,2.0
795891638,7,1,0.3
795891638,8,1,0.1
795896296,7,1,0.2
795896296,8,1,0.5
795896296,9,1,2.3
795903857,8,1,0.16
795921689,7,1,0.2
795921689,8,1,0.3
795921847,8,1,0.02
795927396,6,1,0.7
795927396,7,1,2.0
795927396,8,1,4.0
795930036,6,1,0.1
795930036,7,1,0.1
795932393,8,1,23.69
795934509,9,1,1.4
795937271,8,1,0.8
795938514,7,1,0.1
795938514,8,1,0.3
795941282,2,1,0.15
795941282,7,1,0.02
795941282,8,1,0.05
795944069,8,1,0.02
795967766,7,1,0.045
795967766,8,1,0.045
795985242,2,1,0.2
795985242,4,1,0.5
795985242,8,1,0.1
795985242,10,1,0.2
795987913,1,1,0.0
795987913,2,1,0.0
795987913,3,1,0.0
795987913,4,1,0.0
795987913,5,1,0.0
795987913,6,1,0.0
795987913,7,1,7.8
795987913,8,1,0.0
795987913,9,1,0.0
795987913,10,1,0.0
795990105,7,1,0.01
795990943,8,1,1.2
795998363,8,1,0.03
796081265,6,1,0.1
796081265,8,1,0.3
796107919,8,1,4.3
796131438,1,1,0.0
796131438,2,1,0.0
796131438,3,1,0.0
796131438,4,1,0.0
796131438,5,1,0.0
796131438,6,1,0.0
796131438,7,1,0.01
796131438,8,1,0.0
796131438,9,1,0.0
796131438,10,1,0.0
796132832,4,1,0.1
796132832,8,1,0.9
796155242,8,1,0.01
796158861,4,1,1.0
796158861,7,1,2.0
796158861,8,1,2.0
796163090,4,1,25.0
796163090,6,1,241.0
796163090,7,1,274.0
796163090,8,1,180.0
796168244,7,1,0.05
796168244,8,1,0.1
796174391,4,1,3.0
796174391,7,1,2.0
796174391,8,1,9.0
796183773,7,1,0.4
796183773,8,1,0.8
796186794,7,1,0.9
796186794,8,1,2.0
796190880,4,1,0.45
796190880,7,1,0.3
796192414,8,1,0.21
796199551,7,1,0.5
796199551,8,1,2.0
796200052,6,1,0.06
796200052,7,1,0.1
796200052,8,1,0.16
796200913,7,1,0.12
796200913,8,1,0.2
796202975,8,1,0.01
796204675,6,1,0.5
796216605,1,1,0.0
796216605,2,1,0.0
796216605,3,1,0.0
796216605,4,1,0.0
796216605,5,1,0.0
796216605,6,1,0.0
796216605,7,1,1.5
796216605,8,1,0.0
796216605,9,1,0.0
796216605,10,1,0.0
796227426,7,1,0.85
796227426,8,1,2.55
796228002,6,1,0.3
796228002,7,1,0.5
796228002,8,1,0.2
796236278,7,1,0.08
796236278,8,1,0.09
796244091,4,1,0.0
796244091,6,1,0.02
796244091,7,1,0.06
796244091,8,1,0.1
796247384,3,1,2.9
796247384,7,1,2.0
796247384,8,1,8.0
796257157,8,1,0.15
796257157,10,1,0.5
796259239,6,1,1.5
796259239,7,1,1.5
796268429,2,1,23.44
796268429,3,1,0.68
796268429,4,1,0.24
796268429,6,1,3.53
796268429,7,1,4.57
796268429,9,1,0.0
796268429,10,1,19.23
796282755,7,1,0.1
796282755,8,1,0.3
796306478,7,1,0.01
796346001,4,1,0.05
796346001,7,1,0.01
796346001,8,1,0.05
796421593,8,1,0.5
796435899,1,1,0.0
796435899,2,1,0.0
796435899,3,1,0.0
796435899,4,1,0.0
796435899,5,1,0.0
796435899,6,1,0.0
796435899,7,1,0.01
796435899,8,1,0.0
796435899,9,1,0.0
796435899,10,1,0.0
796437876,7,1,0.5
796437876,8,1,0.3
796452276,4,1,0.93
796452276,7,1,22.38
796452276,8,1,46.63
796454927,7,1,0.05
796454927,8,1,0.15
796464864,7,1,0.05
796464864,8,1,0.15
796470206,7,1,0.08
796470206,8,1,1.9
796471105,8,1,0.01
796473005,6,1,1.0
796473005,8,1,6.0
796480145,7,1,4.0
796480145,8,1,4.85
796481386,5,1,1.0
796481386,8,1,0.49
796488272,4,1,0.04
796488272,7,1,0.1
796488272,8,1,0.3
796504880,8,1,2.0
796511882,2,1,80.0
796511882,6,1,200.0
796511882,7,1,300.0
796511882,8,1,300.0
796511882,9,1,12.6943
796512287,7,1,0.1
796512287,8,1,0.2
796516681,1,1,0.0
796516681,2,1,0.0
796516681,3,1,0.08
796516681,4,1,0.0
796516681,5,1,0.0
796516681,6,1,0.0
796516681,7,1,0.07
796516681,8,1,0.0
796516681,9,1,0.0
796516681,10,1,0.0
796519250,7,1,0.1
796519250,8,1,1.2
796522004,7,1,0.2
796522004,8,1,0.8
796535928,6,1,0.1
796535928,7,1,0.1
796535928,8,1,23.8
796540231,3,1,0.3
796540231,7,1,0.14
796541660,1,1,0.0
796541660,2,1,0.0
796541660,3,1,0.12
796541660,4,1,0.0
796541660,5,1,0.0
796541660,6,1,0.0
796541660,7,1,0.0
796541660,8,1,0.0
796541660,9,1,0.0
796541660,10,1,0.0
796542621,1,1,0.0
796542621,2,1,0.0
796542621,3,1,0.0
796542621,4,1,4.199
796542621,5,1,0.0
796542621,6,1,0.0
796542621,7,1,1.797
796542621,8,1,22.534
796542621,9,1,0.079
796542621,10,1,0.0
796544341,4,1,2.6255
796544341,7,1,8.0
796544341,8,1,33.0
796546834,10,1,0.2
796549223,2,1,0.09
796549566,7,1,3.0
796549566,8,1,1.0
796565229,1,1,0.0
796565229,2,1,0.0
796565229,3,1,0.0
796565229,4,1,0.0
796565229,5,1,0.0
796565229,6,1,0.0
796565229,7,1,1.4
796565229,8,1,0.0
796565229,9,1,0.0
796565229,10,1,0.0
796568075,1,1,0.0
796568075,2,1,0.0
796568075,3,1,0.0
796568075,4,1,0.0
796568075,5,1,0.0
796568075,6,1,5.0
796568075,7,1,5.0
796568075,8,1,8.5622
796568075,9,1,21.0
796568075,10,1,0.0
796570536,1,1,0.15
796570536,7,1,0.05
796571481,8,1,1.8
796577689,1,1,0.1
796577689,2,1,0.0
796577689,3,1,0.0
796577689,4,1,0.0
796577689,5,1,0.0
796577689,6,1,0.0
796577689,7,1,0.1
796577689,8,1,0.26
796577689,9,1,0.0
796577689,10,1,0.0
796579965,4,1,0.1
796579965,8,1,0.2
796588654,8,1,0.02
796589158,7,1,0.5
796589158,8,1,0.58
796656276,6,1,2.07
796656276,7,1,10.33
796656276,8,1,116.76
796660036,1,1,0.0
796660036,2,1,0.0
796660036,3,1,20.0
796660036,4,1,5.0
796660036,5,1,0.0
796660036,6,1,0.0
796660036,7,1,3.0
796660036,8,1,2.0
796660036,9,1,0.0
796660036,10,1,0.0
796754749,7,1,0.38
796754749,8,1,0.38
796756068,7,1,0.006
796756068,8,1,0.01
796774249,7,1,0.09
796774249,8,1,0.1
796775926,7,1,0.002
796775926,8,1,0.008
796780366,8,1,0.01
796782797,10,1,0.3
796792269,1,1,0.05
796792269,2,1,0.0
796792269,3,1,0.0
796792269,4,1,0.0
796792269,5,1,0.0
796792269,6,1,0.0
796792269,7,1,0.0
796792269,8,1,0.25
796792269,9,1,0.0
796792269,10,1,0.0
796792822,8,1,0.07
796793602,10,1,0.6633
796798837,6,1,1.0
796798837,8,1,2.0
796802313,6,1,0.3
796802313,7,1,0.5
796802313,8,1,1.0
796818094,8,1,0.02
796823885,6,1,14.45
796823885,7,1,219.4
796823885,8,1,11.815
796825000,8,1,0.56
796829517,7,1,0.1
796829517,8,1,0.1
796839536,7,1,0.6
796839536,8,1,2.0
796851329,4,1,0.5
796851329,7,1,0.5
796851329,8,1,1.5
796855517,4,1,2.0
796855517,6,1,2.0
796855517,7,1,6.0
796855517,8,1,30.0
796860332,1,1,0.5
796860332,2,1,0.0
796860332,3,1,0.0
796860332,4,1,0.0
796860332,5,1,0.0
796860332,6,1,0.0
796860332,7,1,0.0
796860332,8,1,0.0
796860332,9,1,0.0
796860332,10,1,0.0
796861920,1,1,0.0
796861920,2,1,0.0
796861920,3,1,0.0
796861920,4,1,0.0
796861920,5,1,0.0
796861920,6,1,0.0
796861920,7,1,0.08
796861920,8,1,0.0
796861920,9,1,0.0
796861920,10,1,0.0
796863125,8,1,1.789
796864121,7,1,0.4
796864121,8,1,1.0
796871303,8,1,0.06
796876263,7,1,4.5
796876263,8,1,2.0
796882159,8,1,0.34
796882159,10,1,0.34
796885610,4,1,1.0
796885610,7,1,2.0
796885610,8,1,5.0
796896218,4,1,0.01
796896218,8,1,0.02
796909094,3,1,7.9
796909094,7,1,2.3
796910490,10,1,0.29
796912301,6,1,10.0
796912301,7,1,10.0
796912301,8,1,20.0
796932594,5,1,0.05
796932594,6,1,0.05
796964839,1,1,0.0
796964839,2,1,0.0
796964839,3,1,0.0
796964839,4,1,0.0
796964839,5,1,0.0
796964839,6,1,0.0
796964839,7,1,0.1
796964839,8,1,0.0
796964839,9,1,0.0
796964839,10,1,0.0
796979640,8,1,0.35
797002740,7,1,0.17
797063653,4,1,0.1
797063653,7,1,0.1
797063653,10,1,0.1
797065608,2,1,0.01
797065608,8,1,0.04
797088486,7,1,0.15
797088486,8,1,0.6
797120746,8,1,0.56
797122277,1,1,0.0
797122277,2,1,0.0
797122277,3,1,0.0
797122277,4,1,0.0
797122277,5,1,0.0
797122277,6,1,0.0
797122277,7,1,0.0
797122277,8,1,0.066
797122277,9,1,0.0
797122277,10,1,0.0
797123048,1,1,0.0
797123048,2,1,0.0
797123048,3,1,0.0
797123048,4,1,0.0
797123048,5,1,0.0
797123048,6,1,0.0
797123048,7,1,0.14
797123048,8,1,0.0
797123048,9,1,0.0
797123048,10,1,0.0
797142512,1,1,0.0
797142512,2,1,0.0
797142512,3,1,0.0
797142512,4,1,0.03
797142512,5,1,0.13
797142512,6,1,0.0
797142512,7,1,0.0
797142512,8,1,1.16
797142512,9,1,0.0
797142512,10,1,0.0
797163862,1,1,0.0
797163862,2,1,0.0
797163862,3,1,0.0
797163862,4,1,0.0
797163862,5,1,0.0
797163862,6,1,0.0
797163862,7,1,0.0
797163862,8,1,0.44
797163862,9,1,0.0
797163862,10,1,0.0
797173432,1,1,0.0
797173432,2,1,0.0
797173432,3,1,0.0
797173432,4,1,0.0
797173432,5,1,0.0
797173432,6,1,0.0
